artist,song_name,pallavi,anupallavi,f_caranam,l_caranam,no_caranam,no_ap
Tyagaraja,song356.txt,"pallavi
vEdapurIsha shOdana cEyaku vidulaku AdhAra vidyA svarUpuDavu <EOP>
","anupallavi
nAda tarkamulu sAdhana gAdanu vAri brOcu sadguNa sampanna <EOP>
",,"caraNam
aham brahmA tatvam antaryAmivi Atma kOTulaku jnAna prakAshuDavu 
iha paramulanu IDEra jEyavE sahaja guNa tyAgarAu nElavE <EOS>
",1,1
Tyagaraja,song357.txt,"pallavi
EmEmO teliyaka balikedaru celulAra nAm da daya lEka <EOP>
",,"caraNam
munu mandaragiri munuga kUrmamai vIlpuna dAlcaga lEdA <EOP>
kari rAja makaricE gAsi cendaga nEnu karuNa jUDa lEdA <EOP>
veravaka nIru joccina sOmakuni goTTi vEdamu tElAdA <EOP>
kALindilOni kAliyuni madambunu kAla nanacha lEdA <EOP>
makaramu gompOyina guru putruNi mari decci osaga lEdA <EOP>
","caraNam
tyAgarAjunaku sakhuDaina nAdu pratApamu vina lEdA <EOS>
",6,0
Tyagaraja,song358.txt,"pallavi
uNDEdi rAmuDu okaDu Uraka cEDipOku manasA <EOP>
","anupallavi
caNDa mArtANDa madhya maNDalamunanu celangacu <EOP>
",,"caraNam
tamasAdi guNa rahituDu dharmAtmuDu sarvasamuDu 
kSEmakaruDu tyAgarAja citta hituDu jagamu niNDi <EOS>
",1,1
Tyagaraja,song359.txt,"pallavi
innALLu nannEli endukI gEli <EOP>
","anupallavi
pannuga nApAli bhAgyamA vanamAli <EOP>
","caraNam
bAluDaina nA paritApamula jUci tALu tAlumani dhairyamu baliki
jAli dIra vEDka salpucu mari nI k lAgu buddhiyani krIkaNTa jUcucu <EOP>
endubOyina venta nEgivattu nanucu mundu balkina nI vendu bOtivO 
andakADa satyasandhuDu nIvaitE andarilO nannAdarincu kommi <EOP>
jADamADaga nEnu jAnakI nAyaka vEDuga lEdurA vEmarulaku 
Idu jODulEni tODu nIvE gAni Adi tappalEni ApadbAndhava nI <EOP>
","caraNam
oka rUpamuna brOci oka rUpamuna nEci oka rUpamuna jUcu cuntivi gAni 
sukhadAyaka satta suntaina lEdA akaLanka shrI tyAgarAjArcita caraNa <EOS>
",4,1
Tyagaraja,song360.txt,"pallavi
pAlaya shrI raghuvIra su-krpAlaya rAjakumAr mAm <EOP>
",,"caraNam
tarAdhIsha vadana rAma tarAdhIsha damana mAm <EOP>
rAkSasa janagaNa dUrAmaka rAkSasa smaravara shUra mAm <EOP>
shrI dasharatha kula sharaNa rAma shrI dAsharati mada haraNa mAm <EOP>
kumanO janagaNa bhIma rAma sumanO vAridhi sOma mAm <EOP>
jaya vijayaghavi rAma ravi jaya sulalita nAma mAm <EOP>
himakara kOTi nibhAnga E himakara haraNa nissanga mAm <EOP>
","caraNam
yAga rAjanuta sharaNani tyAgarAjadhara suguNa mAm <EOS>
",7,0
Tyagaraja,song361.txt,"pallavi
shashi vadana bhakta janAvana shankara nE tALagalanA <EOP>
","anupallavi
pasitanamandE muni yAgamuna bAhu parAkramunu neruganA rAka <EOP>
",,"caraNam
dina dina maupAsana japa tapa dhyAna manu yAgamu vEla manasuna buTTina 
ghanadambuni tODanu mArIcuni pani cerecina tyAgarAjArcita <EOS>
",1,1
Tyagaraja,song362.txt,"pallavi
evarunnAru brOva inta tAmasa mElanayya <EOP>
","anupallavi
vivarambuga delpavayya vishvEshvara shrI pancanadIsha <EOP>
",,"caraNam
manasAraga dhyAnimpa manasu nilupu marmambu delipi
tanavADanE talaci dhairya mosagu tyAgarAja vinuta <EOS>
",1,1
Tyagaraja,song363.txt,"pallavi
E nOmu nOcitimO celula mEdAna mosagitimO <EOP>
","anupallavi
shrI nAthu koluvamare jelula cekkillu noTTuccunu
mAnaka mOvAnucu candrAnanu hrdayamuna nunca <EOP>
","caraNam
sthrI ratnamulu manamu celulu shrI mincu yaunamu vArija lOcanuDu
celula pAlAye gadavamma kOrika l DEranu adu vIruni kanulAra jUDa <EOP>
bangAru sommulanu jelulu bAgugA beTTukoni shrngArAmbara mulanu jelulu
cheluvonda gaTTukoni sangatigA sangamulu shubhAnguniki nosangaga manamu <EOP>
bongAru I nadilO jelulu pondugA gumigUDi mangalAkAruNitO jelulu manasAra
gUDitimi rangapati uppongucu mana cengaTanu jelangaga manamu <EOP>
","caraNam
vAgIshAdya marulaku jelula varnimpa taramaune tyAgarAjaptunitO jelulu
bhOgamu landuccunu bAgugada mirEgaganu naya rAgamu lilAgu pADa <EOS>
",4,1
Tyagaraja,song364.txt,"pallavi
raghunAyakA nI pAda yuga rAjIvamunanE viDajAla shrI <EOP>
","anupallavi
aghajAlamula bAra dIli nannAdarimpa nIvE gati gAdA shrI <EOP>
",,"caraNam
bhava sAgaramu dATalEka nE valu gAsibaDi nI marugu jErtini
avanijAdhipa shrta rakSaka Anadakara shrI tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song365.txt,"pallavi
gItArthamu sangItAnandamu nI tAvuna jUDarA O manasA <EOP>
","anupallavi
sItApati caraNAbujamu niDukonna vAtAtmajuniki bAga dElusurA <EOP>
",,"caraNam
hari hara bhAskara kAlAdi karmamulanu matamula marmamula neringina
hari vara rUpuDu harahaya vinutuDu vara tyAgarAja varaduDu sukhirA <EOS>
",1,1
Tyagaraja,song366.txt,"pallavi
tappaganE vaccunA tanavuku lampaTa nI krpa <EOP>
","anupallavi
meppulakai koppulugala mETi janula jUci bhajana <EOP>
",,"caraNam
rUkalakai paiki manci kOkalakai AhAramunaku nUkalakai dhyAninciti tyAgarAjanutuni bhajana <EOS>
",1,1
Tyagaraja,song367.txt,"pallavi
mrtyunjaya krpAkara mIkinta parAkEla <EOP>
","anupallavi
shatru samhAra sharabha vESAvatAra <EOP>
",,"caraNam
nI yajna mIrani nEninta laghu pAtramA shrI tyAgarAuniki nIvEmi jEsitivO <EOS>
",1,1
Tyagaraja,song368.txt,"pallavi
rAga ratna mAlikacE ranjillunaTa hari shata <EOP>
","anupallavi
bAga sEvinci sakala bhAgyamandudamu rArE <EOP>
",,"caraNam
naigama SaDAstra purANAgamamArtha sahitamata yOgivarulu Anandamu nondEdu sanmArga maTa 
bhAgavatOttamulu gUDi pADE kIrtanamulaTa tyAgarAju kaDatEra tArakamaNi cEsina shata <EOS>
",1,1
Tyagaraja,song369.txt,"pallavi
rAma shrI rAma jita rAma gata kAma <EOP>
",,"caraNam
dEva Emi dOva nannu brOva vEga rAdA <EOP>
bAla bhakta pAla suguNa shIla tALa jAla <EOP>
dhIra su-sharIra nirvikAra ElukOrA <EOP>
Adarinca rAdA nammalEdA mariyAdA <EOP>
Aru ripula pOru dIrcuvAru evarunnAru <EOP>
rAyA manasu rAyA munigEya tALadAya <EOP>
vAtu kArAdu ikamendu gati lEdu <EOP>
cinta dIrcuTa kenta sEvinca shrIkAnta <EOP>
shrI nAdAvanilOna iTlu gAna nijamEna <EOP>
paddu tappavaddu I poddu marava vaddu <EOP>
binna brOcE nanna brOvakunna viDa nanna <EOP>
","caraNam
shrI jAnaki rAja tyAgarAja krta pUja <EOS>
",12,0
Tyagaraja,song370.txt,"pallavi
daasarathE dayaaSaradhE <EOP>
","anupallavi
aaSaraharaNa pa-raaSara gEya ka-
veeSa suhrdaya nivESa ghrNaakara <EOP>
",,"caraNam
sarasijanaabha jaladhara SObha 
paripaalitEbha varabhakta laabha
paricarakeeSa paapavinaaSa
taraNi sankaaSa tyaagaraajESa <EOS>
",1,1
Tyagaraja,song371.txt,"pallavi
O rAma O rAma OnkAradhAma O rAma O rAma Onarincu prEma <EOP>
",,"caraNam
nAmElu nandaru navvuTakAyE nEmani tALudu nIka dEvarAya <EOP>
nannEci nandaku nayamEmi kaligE ninnE nera nammiti nIvE nA salige <EOP>
nIkE dagiyunnAnu nijamu nAmATa sAkEta rAma rakSaNa sEyapuTa <EOP>
dharalOna rakSkulu lERu dEva maracitE veracitE mAkEmi dOva <EOP>
I janmamenduku evaru tanakEla rAjIva nEtra daya rAnidi mEla <EOP>
hrdayamu caluvaite mudamu nIpAlu sudayAluda vaitE sukhamu nIvElu <EOP>
Atmakai okaTaina Ashinca lEdu paramAtma nIkani palka manasEla rAdu <EOP>
nIraina pAlaina nIkE unukoNTi tIraina cakkani dEva kanukoNTi <EOP>
nI kAshinciti gAni nimiSamu mAnEkemi nannElu kOkuNTEyana <EOP>
","caraNam
nI kaNTE dorakunA nirupama gAtra parAkEla shrI tyAgarAjuni mitra <EOS>
",10,0
Tyagaraja,song372.txt,"pallavi
produ poyenu shrI rAmuni bUni bhajimpavE manasA <EOP>
","anupallavi
nidduracEta konnALLu viSaya buddhulacEta konnALLu O manasA <EOP>
","caraNam
prodduna lEci tritApamulanu narula pogaDi pogaDi konnALLu paTTi yeddurIti kannaTAvula 
bhukiyinci Emi teliyaka konnALLu mudduga tOcu bhava sAgaramuna munigi telucu 
konnALLu puddumAlina pAmara janulatO verripaluku lADucu konnALLu O manasA <EOP>
mudamuna dhana tanayAkAramulu jUci madamucEta konnALLu andu cEdarina anta 
sOkArNava gatuDai jAli jEnduTayu konnALLu EdaTi pacca jUci tALalEka tAnilanu
tiruguTa konnALLu mudimadi tappina vrddha tanamuce mundu vEnuka teliyakanE konnALLu <EOP>
","caraNam
yAgAdi karmamulanu sEyavalennu alasaTa cEta konnALLu andu rAga lObhamulatO 
naparAdhamula jEsi rAjasamuna konnALLu bAguga nAma kIrtanamulu sEyuTE bhAgyamanaka 
konnALLu tyAgarAja nutuDaina shrI rAmuni tatvamu telipakanE konnALLu <EOS>
",3,1
Tyagaraja,song373.txt,"pallavi
giripai nelakonna rAmuni guri tappaka kanTi <EOP>
","anupallavi
parivArulu virisuraTulachEbaDi visaruchu gosaruchu sEvimpaga <EOP>
",,"caraNam
pulakAnkituDai AnandASruvula nimpuchu mATalADavalenani
kalavarinchagani padi pUTalapai gAchedananu tyAgarAja vinutuni <EOS>
",1,1
Tyagaraja,song374.txt,"pallavi
cEDE buddhi manurA <EOP>
","anupallavi
IdE pAtra mevarO jUDarA <EOP>
",,"caraNam
bhUvAsiki dagu phalamu galgu nani budhulu balka vina lEdA
manasA
shrI vAsudEvas-sarva manucunu cintincarA tyAgarAja vinutuni <EOS>
",1,1
Tyagaraja,song375.txt,"pallavi
nEnendu vEtukudurA hari <EOP>
","anupallavi
A nAlgu mOmulavAni mora nAlakinca rAni ninnu <EOP>
",,"caraNam
kaluSAtmuDai duSkarma yutuDai palumAru durbhASiyai 
ilalO bhaktAgrEsaraula vESiyai tyAgarAja pUjita <EOS>
",1,1
Tyagaraja,song376.txt,"pallavi
narasimha nanu brOvavE shrI lakSmi <EOP>
","anupallavi
kOramAlina narula koniyADanu nEnu parama pAvana nApAli shrI lakSmi <EOP>
","caraNam
nIdu bhakta grEsaruDu prahlAduDapuDoka kanaka kashipu 
vAdu kOrvaka ninnu sharaNamani yAdu kOmana gAcinAvu <EOP>
entakani sairintu shrI manasandu teliyanidi Edi lOkula 
ninda kOrvaka ninnu kOrinandu kentani karuNa cUtuvO <EOP>
","caraNam
nI japamu nI smaraNa nI pada pUja nI vAri celimi osagi 
rAjiga daya cEyu tyAgarAja sannuta taramu gAdu <EOS>
",3,1
Tyagaraja,song377.txt,"pallavi
nanu brOvakanu viDavanurA rAma <EOP>
","anupallavi
kAsunu vEDukAga ganna ratnamu rIti dOsamu togalimpa dorikitivi gAni <EOP>
","caraNam
ambali dinuvELa namrta mabbina rIti tumburu sannuta dorikitivi gAni <EOP>
ceyyalasina vELa deppa doraku rIti nayya nA pAliTi nA maritivi gAni <EOP>
ADabOyina tIrtham-eDuraina rIti nIDu jODu lEni iSTuDa vaitivi <EOP>
siggu bOvuvELa cIralibbina rIti noggi mAyiNTiki vaccitivi gAni <EOP>
","caraNam
Agama nigama cayArthamu nI vani tyAgarAjanuta talaci yunnAnu rAma <EOS>
",5,1
Tyagaraja,song378.txt,"pallavi
eTula gApaDuduvO shrI rAmacandra nA <EOP>
","anupallavi
eTula gApADuduvO raghuvIra maTumAya samsAramandu daligina nAn- <EOP>
","caraNam
anudinamunu dAra tanaya vargAdula pAlanamu jEyuTa koraku dhanamulu galigina manujula
bogaDi Arjincina paikamula jUci tanaku sarilEdani biguvuna dirigina nAn- <EOP>
kAyaja janaka nA prAyamu lellanu mAyA pUritulaina dayAdulacEta sAyaparyantamu
kAya klEshamu jenda nAyenugAni maunidhyEya ninnu deliyalEni nAn- <EOP>
","caraNam
satamani bAndhavula jatanu nammi madiki hitavulEka O patitapAvana santatamu
tyAgarAjasahita sura nikara pUjita ninnE sharaNu jOccitigAni rAma nAn- <EOS>
",3,1
Tyagaraja,song379.txt,"pallavi
E tAvunarA nilakaDa nIku enci jUDa nagapaDavu <EOP>
","anupallavi
sItA gauri vAgIshvari yanu shrI rUpamulandA gOvindA <EOP>
",,"caraNam
bhU kamalArka nila nabhamulandA lOka kOTulandA
shrIkaruDagu tyAgarAja karArcita shiva mAdhava brahmAdulayandA <EOS>
",1,1
Tyagaraja,song380.txt,"pallavi
kOTinAdulu dhanuskOTilO nuNDaga ETiki tirigEdavE O manasA <EOP>
","anupallavi
sUTiga shyAmasundara mUrtini mATi mATiki jUcE mahArAjulaku <EOP>
",,"caraNam
ganga nUpurambunanu janincanu rangani kAvEri gani rajillanu
pongucu shrI raghunAthuni prEmatO bogadE tyAgarAju manavi vinavE <EOS>
",1,1
Tyagaraja,song381.txt,"pallavi
Ehi trijagadIsha shambhO mAm pAhi pancanadIsha <EOP>
","anupallavi
vAhinIsha ripunuta shiva sAmba dEhi tvadIya karAbjAvalambam <EOP>
","caraNam
gangAdhara dhIra nIrjararipu pungava samhAra mangaLakara pura
bhanga vidhrta suku-rangApta hrdayAbja bhrnga subhanga <EOP>
vAraNAjinacEla bhavOdadhi tAraNa surapAla krUra lOkAbhra
samIraNa shubhra sharIra mAmakAgha hara parAtpara <EOP>
","caraNam
rAjashEkhara karuNAsAgara nAgarAjAtmajA ramaNa
rAjarAja paripUjita pada tyAgarjarUpa vrSa rAjadhirAja <EOS>
",3,1
Tyagaraja,song382.txt,"pallavi
kanna taNDri nApai karuna mAnakE gAsi tALanE <EOP>
","anupallavi
ninna sEyu panulu nEdugEka vErenna lEdanucu vEmArulaku <EOP>
",,"caraNam
eduru dAnanE ingita berigi cedaranIka pancEndriya manaci ninu
vadalalEni dhairyashAli gAdani madana kOtirUpa tyAgarAjanuta <EOS>
",1,1
Tyagaraja,song383.txt,"pallavi
shrI raghuvara suguNAlaya rAma sarasija lOcana virOca nAbha <EOP>
","anupallavi
tarAnalEni parAku lETiki birAna nnu brOvaga rAdA vAdA <EOP>
","caraNam
kamalAhita nata kamalA hitadhara mamata delisi nannu manninca rAdA <EOP>
kalasha jaladhilO lakSmitO nADE kala kAlamuna nI sEva rAjasE nA manaseringi balkuminkanu <EOP>
kanikaramuna nanu kani karamunaniDi canuvuna oka manavini balkaga rAdA <EOP>
","caraNam
Agamamula avanijAlOla vEgamE telisikO tyAgarAjArcita <EOS>
",4,1
Tyagaraja,song384.txt,"pallavi
rAnidi rAdu surAsurulakaina <EOP>
","anupallavi
pOnidi pOdu bhUsurulakaina <EOP>
",,"caraNam
dEvEndruniki sudEhamu pUrva dEvula-kamrtamA bhAvamE gAni O vanacara
bAdha lAmulunakai gAni pAvana tyAgarAja bhAgyamA shrI rAma <EOS>
",1,1
Tyagaraja,song385.txt,"pallavi
lalitE shrI pravrddhE shrImati lAvaNya nidhimati <EOP>
","anupallavi
telivini vardhillu shrI tapastIrthapura nagara nilayE <EOP>
","caraNam
teliyani bAluDa gAdA amba telivi nI sommu gAdA calamu sEya mariyAdA callani mATalu balka rAdA <EOP>
brOcu vArilanu lEka jUci jUDaka parAkA I sujanula vEDaga lEka nE dAsuDa nIvE gati gAka <EOP>
","caraNam
kanna talli shubha vadanE mIyanna dayaku pAtruDanE tinnaga sharaNu joccitinE tyAgarAja mAnasa sadanE <EOS>
",3,1
Tyagaraja,song386.txt,"pallavi
entani nE varNintunu shabarI bhAgyam- <EOP>
","anupallavi
dAntula vara kAntalu jagamanta nindi uNDagan- <EOP>
",,"caraNam
kanulAra sEvinci kammani phalamula nosagi tanuvu pulakarinca
pAdayugamulaku mrokka ina kulapati samukhambuna punarAvrtti
rahita padamunu bondina tyAgarAjanuturAli puNyamunu <EOS>
",1,1
Tyagaraja,song387.txt,"pallavi
jayamangaLam nitya shubhamangaLam <EOP>
",,"caraNam
mangaLam mangaLam mA rAmacandrunaku mangaLam mangaLam mAdhavunaku <EOP>
nijadAsa pAlunaku nitya svarUpunaku aja rudra vinutunaku nAgadharunaku <EOP>
nityamai satyamai nirmalambaina Aditya kula tilakunaku dhIrunakunu <EOP>
","caraNam
rAjAdhi rAjanunaku ravikOti tEjunaku tyAgarAja nutunaku rAma ratnamunaku <EOS>
",4,0
Tyagaraja,song388.txt,"pallavi
svara rAga sudhA rasayuta bhakti svargApavargamurA O manasA <EOP>
","anupallavi
paramAnandamE kamalamupai baka bhEkamu celagEmi manasA <EOP>
","caraNam
mUlAdhAra nAda merugutE mudamagu mOkSamurA
kOlAhala sapta svara grahamula gurutE mOkSamurA O manasA <EOP>
bahu janmamulaku paini jnAniyai baraguTa mOkSamurA
sahaja bhaktitO rAga jnAna sahitudu muktudurA O manasA <EOP>
maddaLa tALa gatula teliyakanE mardincuTa sukhamA
shuddha manasu lEka pUja jEyuTa sUkura vrittirA O manasA <EOP>
","caraNam
rajata girIshuDu nagajaku delpu svarArNava marmamulu
vijayamu gala tyAgarAju-DErugE vishvAsinci delusukO O manasA <EOS>
",4,1
Tyagaraja,song389.txt,"pallavi
dorakunA ani surula dora vEDalanu ganarE <EOP>
",,"caraNam
karagu bangAru valva gaTTi sommulu beTTi
hari sEva ganulAra nantarangamunanu gana <EOP>
ghanamaina harinAma gAna monarinci
januvunanu harisEva salpa nevvarikaina <EOP>
nEDu tana nOmu phala mIde renani harini
bADucunu manasAra vEDucunu sEvimpa <EOP>
","caraNam
rAja mukhuDavanijA ramanito jelaganga
pUjincu shrI tyAgarAja sannutuni gana <EOS>
",4,0
Tyagaraja,song390.txt,"pallavi
enta pApinaiti nEmi sEyuDu hAyElAgu tALudunE O rAma <EOP>
","anupallavi
anta duhkhamulanu dIrcu harini jUci enta vArainanu bAya sahinturE <EOP>
","caraNam
maccikatO dAnu muccatAdi mOsa bucci Eca madi vaccenO kaTakaTA <EOP>
Asaminci yayAsa baDanu vidhi vrAsunA nA muddu vEsuni gAnamE <EOP>
sEva jEyuTE jIvanamani unTi daivamA nApAli bhAgya miTlAyanE <EOP>
","caraNam
rAjillu shrI tyAgarAju tA bongucu pUjincu shrI raghurAjindu lEnandu <EOS>
",4,1
Tyagaraja,song391.txt,"pallavi
yajnAdulu sukhamanu vAriki samula jnAnulu galarA O manasA <EOP>
","anupallavi
sujnAna daridra paramparula suracittala jIvAtma himsagala <EOP>
",,"caraNam
bahu janmambula vAsana yutulai ahi viSa sama viSayA-krSTulai 
bahirAnunalai tyAgarAju bhajiyincu shrI rAmuni deliyaka <EOS>
",1,1
Tyagaraja,song392.txt,"pallavi
Evidhamulanaina gAni nannElukona manasu rAdA rAma <EOP>
","anupallavi
bhAvinci jUcupaTla nIvE brOvavalenu gAni vErevvaru <EOP>
","caraNam
pAvana rUpa parAtpara nIpAda sEvanu kOriti  I bhUsurulanu
nIvale karuNAnidhiyai brOcina dEvata levarurA rAma <EOP>
dInadayApara mUrtivi nIvani nE nera nammitirA adigAkanu
dAnava garva vidAraNa nEnu sadA ninnu vEDitirA rAma <EOP>
","caraNam
sakSAtkAramuna nIvE nIdu kaTAkSamu lEka evaru bratikiri
jagat sAkSiyaina jIvanaja dalAyatAkSa tyAgarAjapakSa ipuDE <EOS>
",3,1
Tyagaraja,song393.txt,"pallavi
nI daya rAvalegAka nEnenta vADanu rAma <EOP>
","anupallavi
vEda shAstra purANamulanni nIvE gati anucu morabeTTu ganuka <EOP>
","caraNam
sArasAra kantAra caramada vidAra sundarAkAra suguNa 
sukumAra mA ramaNa nIrajAptakula pArAvAra sudhArasa pUrNa <EOP>
shrI harE vara vidEhajAdhipa vivAha daLita ripu dEha shESa 
samabAhA sajjana samUha vairimada dAhA mauni hrdgEhA nAdupai <EOP>
","caraNam
Adi dEva dEvAdi mrgya sanakAdi vinuta kAmAdi sadguNa 
harAdi madhya rahitAdi tyAgarAjAdi vandita vivAdi mada haraNa <EOS>
",3,1
Tyagaraja,song394.txt,"pallavi
mariyAda gAdurA <EOP>
","anupallavi
karuNAkara vArini vIrini sarijEsi cucunDEdi <EOP>
",,"caraNam
rAgamu tALamu rakti bhakti yOgamu mari anurAgamu lEni 
bhAgavatulu darashayananulE gAni tyAgarAjArcita tAraka carita <EOS>
",1,1
Tyagaraja,song395.txt,"pallavi
vaccunu hari ninnujUDa vaccunu hari ninnu jUci meccunu hari ninnu jUci <EOP>
","anupallavi
kuccita viSayAdula jUrcu rIti enci nIvu heccugAnu mA svAmini maccikatO nutiyimpu <EOP>
","caraNam
dhIruni sItArAmavatAruni sakala lOkAdhAruni nija bhakta mandAruni nutiyimpavayya <EOP>
dhanyuni vElpulalO mUrdhanyuni pratilEni lAvaNyuni parama kAruNyuni nutiyimpavayya <EOP>
","caraNam
E japa tapamulaku rAdu AjanAdulaku rAdu rAjigA nutiyincu tyAgarAja nutuni nIvELa <EOS>
",3,1
Tyagaraja,song396.txt,"pallavi
munipEmu galgaegadA rAma sanmuninuta karivarada shrI rAma <EOP>
","anupallavi
parama puruSa jagadIsha vara mrdu bhASa suguNa maNikOSa nIku <EOP>
","caraNam
ItulEni malaya mArutamuce gUDina kAvEri taTamandu mEDala middelatO 
shrngAramu mincu sadanamulalO vEDucu bhUsurala agnihOtrulai vEda ghOSamulace 
nutiyimpa jUDa shivuDu gOru yOgyamaina sundaramagu purame dorake nanucu <EOP>
sakala sugandha rAja sumamulu sa-lalitamagu kOkila nAdambulu shuka mukha sanakAdula 
nutamaina sura taruvulu galigi nikaTamandu vANi koluva surapati nIlamaNi nibha sharIra 
nEDu prakaTamaina navaratna khacita hATaka maNTapa vAsamu galigE nanucu <EOP>
","caraNam
I mahilO sogasaina cOLa sImayandu varamaina pancanada puradhamuni centanu 
vAsincuTakai nImadi nEncaga kAmajanaka tyAgarAja sannuta nAma pavana tanaya vidhrta 
caraNa kSEmamuga vArdhillunaTTi puramuna sIta bhAma saumitri prakka golicedarani <EOS>
",3,1
Tyagaraja,song397.txt,"pallavi
kalinarulaku mahimalu delipi Emi phalamana lEdA <EOP>
","anupallavi
ilanu velayu vara vrSabhAdula kaTu kula ruci teliyu candamugA nI <EOP>
",,"caraNam
dAra sutulakai dhanamunakai Uru pErulakai bahu pedda tanamukai
sAreku bhakta vESamu konuvAriki tArakanAma shrI tyAgarAjArcita <EOS>
",1,1
Tyagaraja,song398.txt,"pallavi
dvaitamu sukhamA advaitamu sukhamA <EOP>
","anupallavi
caitanyamA vinu sarvasAkSi vistAramu-gAnu delupumu nAtO <EOP>
",,"caraNam
gagana pavana tapana bhuvanAdyavanilO nagadha rAja shivEndrAdi surulalO
bhagavadbhakta varAgrEsharulalO bAga ramincE tyAgarAjArcita <EOS>
",1,1
Tyagaraja,song399.txt,"pallavi
ninnu vinA nAmadi endu niluvadE shrI hari hari <EOP>
","anupallavi
kanulaku nI sogasentO grammi unnadi ganuka <EOP>
","caraNam
nIdu kathalu vInulandu niNDi unnadi rAma shrIda nI nAmamu nota jElagi unnadi ganuka <EOP>
nEnu ecaTa jUcinanu nIvE unnadi rAma bhAnu vamsha tilaka nIdu bhaktuDanucu pEru ganuka <EOP>
","caraNam
kapaTamu mATa lella kammanainadi nA tapamu yOga phalamu nIvE tyAgarAja sannuta <EOS>
",3,1
Tyagaraja,song400.txt,"pallavi
jE jE sItArAm jE jE raghurAm <EOP>
",,"caraNam
jE jE sItArAm jE jE raghurAm jE jE kalyANasundara kAruNya rAm <EOP>
sharaNAgata vatsalAgama sAra parama puruSa nammitini manasAra <EOP>
paripUrNa kAruNya parAvAra sura muni jana yOgi gaNa parivAra <EOP>
kAvavE nanu saccidAnanda ghanamA nAvaNTi dInuni brOcuTa ghanamA <EOP>
nishicara haraNa dharAdhipa rAkA shashimukha nApai nI kinta parAkA <EOP>
nIvE daivamani nera namminAnu dEva nIdu nAmamE namminAnu <EOP>
nI marma meruga brahmAdula vashamA rAmacandra nijadAsa svavashamA <EOP>
","caraNam
ajamukha pAlana nitya agarAjAtmaja patinuta pAlita tyAgarAja <EOS>
",8,0
Tyagaraja,song401.txt,"pallavi
duDuku gala nannE dora koDuku brOcurA entO <EOP>
","anupallavi
kaDu durviSayA krSTuDai-gaDiya gaDiyaku ninDAru <EOP>
","caraNam
shrI vanitA hrtkumudAbjA vAngmAnasa gOcara <EOP>
sakala bhUtamula andu nI vaiyuNDaga madilEka pOyina <EOP>
ciruta prAyamu nADe bhajanAmrta rasavihIna kutarkuDaina <EOP>
para dhanamula koraku nOrula madini karaga-baliki kaDupu nimpa diriginaTTi <EOP>
tanamadini bhuvini saukhyapu jIvanamE anucu sadA dinamulu gaDipE <EOP>
telayani naTaviTa kSUdrulu vanitalu sva vashamauta kupadEshinci santasilli
svaralayambu lerungakanushIlAtmuDai su-bhaktulaku samanamanu <EOP>
druSTiki sArambagu lalanA sadanArbhaka sEnAmita dhanAdulanu dEvadi dEva
nera nammitini gAkanI padAbja bhajanambu maracina <EOP>
cakkani mukha kamalambunu sadA nA midilO smaraNa lEkanE durmadAndha
janula kOri paritApamulacE dagili nogili durvisaya durAsalanu rOyalEka
satata maparAdhinai capala cittuDanaina <EOP>
mAnavatanu durlabha manucu nEnci paramAnanda mondaleka mada matsara
kAma lObha mOhamulaku dAsuDai mOsabOti gAka modaTi kulajuDagucu bhuvini
shUdula panulu salpucunu uNTinigAka nArAdamulu kOri sArahIna
matamulanu sAdhimpa dArumAru <EOP>
","caraNam
satulakai konnALLAstikai sutulakai konnALLu dhana tatulakai
tirigiti nayya tyAgarAjApta ituvaNTi <EOS>
",10,1
Tyagaraja,song402.txt,"pallavi
nIvADanE gAna nikhila lOka nidAna nimiSa mOrvaga galana <EOP>
","anupallavi
dEvAdi dEva bhUdEva varapakSa rAjIvAkSa sAdhu jana jIvana sanAtana <EOP>
",,"caraNam
satyambu nityambu samaramuna shauryambu natyanta rUpambu amita balamu 
nityOtsavambu gala nIku nija dAsuDani tathyambu balku shrI tyAgarAjArcita <EOS>
",1,1
Tyagaraja,song403.txt,"pallavi
Emani vEgintunE shrI rAma rAma <EOP>
","anupallavi
Emani vEgintu nentani sairintu nA muddu dEvuDu nanu bAsE nayyayyo <EOP>
","caraNam
pAlinci lAlinci palumAru gaugilinci tElinci nanu paradEshi sEya dOcenO <EOP>
ADina muccaTa nAdantarangamu niNDa nIDu lEdani unti nindAka
sarivArilO <EOP>
","caraNam
eDabAyaka tyAgarAju nElu shrI harini tolli baDalika lArci nA caibaTTinadi talacucu <EOS>
",3,1
Tyagaraja,song404.txt,"pallavi
manasulOni marmamu delusukO mAna rakSaka marakatAnga nA <EOP>
","anupallavi
inakulApta nIvEgAni vErevaru lEru Ananda hrdaya <EOP>
",,"caraNam
munupu prEmagala doravai sadA canuvu nElanado goppa gAdayyA
kani karambutO nIvELa nA karamu baTTu tyAgarAja vinuta <EOS>
",1,1
